city,listing_id,listing_date,property_subtype,sqft,locality,configtype,platform,Selling_Price,txn_type,property_type,listing_by,Building_Name
Mumbai,4238022,06/08/2016,Apartments / Flats,757,Chembur East,1 BHK,Sulekha,7380000.0,Sale,Residential,Paras Bhojwani - Xtreme Properties,Venus Heights
Mumbai,4205771,06/15/2016,Apartments / Flats,660,Thakurli,1 BHK,Sulekha,3300000.0,Sale,Residential,Rajesh Nayak,
Mumbai,3999905,05/09/2016,Apartments / Flats,900,Kandivali West,2 BHK,Sulekha,13000000.0,Sale,Residential,Mr Astik Mane,
Mumbai,4425117,06/12/2016,Commercial: Office Space,790,Thane,,Sulekha,5900000.0,Sale,Commercial,Deepak Thakker,
Mumbai,4153058,05/09/2016,Apartments / Flats,1008,Dombivali East,2 BHK,Sulekha,6700000.0,Sale,Residential,sintujha,Codename Finale
Mumbai,4334972,07/04/2016,Apartments / Flats,1050,Malad East,2 BHK,Sulekha,13000000.0,Sale,Residential,Gayatri Realtors,
Mumbai,4643267,06/22/2016,Apartments / Flats,660,Mumbra East,1 BHK,Sulekha,3000000.0,Sale,Residential,prime property,
Mumbai,4601343,06/09/2016,Apartments / Flats,455,Mira Road,1 RK,Sulekha,2162000.0,Sale,Residential,ashok,
Mumbai,4347025,05/31/2016,Apartments / Flats,595,Mira Road,1 BHK,Sulekha,4400000.0,Sale,Residential,sandeep,nr cinemax
Mumbai,4235171,06/06/2016,Apartments / Flats,1105,Byculla East,2 BHK,Sulekha,22000000.0,Sale,Residential,Harishbist,Vardhman Heights
Mumbai,4072113,06/01/2016,Apartments / Flats,600,Borivali East,1 BHK,Sulekha,8700000.0,Sale,Residential,Demand Estate Agency,
Mumbai,4647067,06/23/2016,Apartments / Flats,651,Dombivali East,1 BHK,Sulekha,3300000.0,Sale,Residential,vikash kumar jha,Versatile Valley
Mumbai,4489918,05/11/2016,Apartments / Flats,1521,Thane,3 BHK,Sulekha,17700000.0,Sale,Residential,Harish,Acme Ozone Phs II
Mumbai,4465127,06/24/2016,Apartments / Flats,681,Mira Road,1 BHK,Sulekha,4767000.0,Sale,Residential,home of heaven real estate,Raj Realty
Mumbai,4560833,05/26/2016,Apartments / Flats,320,Powai,1 BHK,Sulekha,7500000.0,Sale,Residential,Shree Gurudev Properties,
Mumbai,4316673,05/08/2016,Apartments / Flats,679,Ghodbunder Road,1 BHK,Sulekha,6990000.000000001,Sale,Residential,Sachin Aswani,New Project
Mumbai,4009235,06/28/2016,Apartments / Flats,1080,Kandivali East,2 BHK,Sulekha,15000000.0,Sale,Residential,My Home Estate Consultant,
Mumbai,4078059,06/02/2016,Apartments / Flats,995,Thane,2 BHK,Sulekha,11500000.0,Sale,Residential,Shree Radha Krishna Real Estate Agency,Siddheshwar Garden Marigold
Mumbai,4552566,05/24/2016,Apartments / Flats,585,Ambernath East,1 BHK,Sulekha,1667000.0000000002,Sale,Residential,Shubh Enterprises,Parshva Hills
Mumbai,4142738,07/02/2016,Apartments / Flats,1045,Chandivali,2 BHK,Sulekha,16399999.999999998,Sale,Residential,Ameet Motwani,
Mumbai,4564258,06/19/2016,Apartments / Flats,390,Vasai Road East,1 RK,Sulekha,800000.0,Sale,Residential,nitin kanade,
Mumbai,4149721,05/17/2016,Apartments / Flats,660,Badlapur East,1 BHK,Sulekha,1880999.9999999998,Sale,Residential,Prathamesh padwal  and kantilal choudhari,Precious Harmony
Mumbai,4399365,06/04/2016,Apartments / Flats,360,Thakurli,1 RK,Sulekha,1600000.0,Sale,Residential,Arjun Kadwe,morya plaza
Mumbai,4134422,06/26/2016,Apartments / Flats,630,Dombivali West,1 BHK,Sulekha,4500000.0,Sale,Residential,King Well Realtors,
Mumbai,4554081,05/25/2016,Apartments / Flats,325,Dombivali East,1 RK,Sulekha,1089000.0,Sale,Residential,Kapdi,
Mumbai,4145265,07/03/2016,Apartments / Flats,520,Dombivali East,1 BHK,Sulekha,1872000.0,Sale,Residential,Shree Enterprises,
Mumbai,4344166,05/18/2016,Apartments / Flats,650,Virar West,1 BHK,Sulekha,2300000.0,Sale,Residential,Kerba V Desai,
Mumbai,4398182,06/03/2016,Apartments / Flats,540,Boisar East,1 BHK,Sulekha,1080000.0,Sale,Residential,Vijay Realty,Vijay Residency
Mumbai,4394609,06/06/2016,Apartments / Flats,590,Nalasopara West,1 BHK,Sulekha,1800000.0,Sale,Residential,Suman,Jai Vijay Nagari
Mumbai,4096339,06/10/2016,Commercial: Showrooms/Shops,245,Nalasopara West,,Sulekha,1714999.9999999998,Sale,Commercial,pravin,
Mumbai,4414731,06/09/2016,Apartments / Flats,550,Boisar East,1 BHK,Sulekha,1155000.0,Sale,Residential,Noorshah Enterprises,Jay Maa Residency
Mumbai,4045027,05/17/2016,Apartments / Flats,390,Vangani,1 RK,Sulekha,877999.9999999999,Sale,Residential,Swaraj Properties,Charms Hills
Mumbai,4073841,06/01/2016,Apartments / Flats,365,Vasai Road East,1 RK,Sulekha,1300000.0,Sale,Residential,Vedant Enterprises,Sai Darshan
Mumbai,4363119,05/22/2016,Apartments / Flats,490,Karjat,1 BHK,Sulekha,1800000.0,Sale,Residential,Mr Manish Haryani,
Mumbai,4315570,05/08/2016,Apartments / Flats,465,Neral,1 RK,Sulekha,1070000.0,Sale,Residential,Landmark Spaces An Associates,
Mumbai,4263304,06/17/2016,Apartments / Flats,464,Thane,1 BHK,Sulekha,6000000.0,Sale,Residential,Peter Dpenha,
Mumbai,4613027,06/13/2016,Row House,56,Virar East,1 BHK,Sulekha,1314000.0,Sale,Residential,Pankaj Soni,
Mumbai,4367241,05/25/2016,Apartments / Flats,585,Nalasopara West,1 BHK,Sulekha,2050000.0,Sale,Residential,BAPAN DEY,
Mumbai,4131534,06/27/2016,Apartments / Flats,560,Naigaon East,1 BHK,Sulekha,2400000.0,Sale,Residential,khalil khan,Ornate Galaxy
Mumbai,4665911,06/28/2016,Apartments / Flats,690,Kalyan East,1 BHK,Sulekha,4600000.0,Sale,Residential,Siddhi Homes,
Mumbai,4608900,06/28/2016,Apartments / Flats,720,Palghar East,1 BHK,Sulekha,1655999.9999999998,Sale,Residential,Swastik Properties Real Estate,
Mumbai,4616323,06/14/2016,Apartments / Flats,460,Nalasopara West,1 BHK,Sulekha,1651000.0000000002,Sale,Residential,Shree Ashtavinayak Realty,
Mumbai,4637384,06/20/2016,Apartments / Flats,588,Malad West,1 BHK,Sulekha,11500000.0,Sale,Residential,Pushti Navlakshmi Real Estate,
Mumbai,4641350,06/21/2016,Apartments / Flats,530,Nalasopara West,1 BHK,Sulekha,2067000.0000000002,Sale,Residential,Shree Sai Property & Registration Consultants,
Mumbai,4301821,07/01/2016,Apartments / Flats,725,Vasai Road West,2 BHK,Sulekha,3500000.0,Sale,Residential,vijay,
Mumbai,4476944,05/12/2016,Apartments / Flats,655,Badlapur East,1 BHK,Sulekha,2161000.0,Sale,Residential,Wizeal Financial Services,Raj Tulsi City
Mumbai,4505780,05/09/2016,Apartments / Flats,550,Nalasopara West,1 BHK,Sulekha,2100000.0,Sale,Residential,Shree Saisiddhivinayak Real Eatate Consultant,Sai Lila Apt
Mumbai,4552271,05/24/2016,Apartments / Flats,434,Badlapur East,2 BHK,Sulekha,1100000.0,Sale,Residential,Indiabulls Distribution services limited,XRBIA Vangani
Mumbai,4234911,06/06/2016,Commercial: Showrooms/Shops,250,Vangani,,Sulekha,1125000.0,Sale,Commercial,manik constructions,
Mumbai,3842193,06/18/2016,Apartments / Flats,400,Badlapur East,1 BHK,Sulekha,2450000.0,Sale,Residential,Bhadresh,Godrej vihaa
Mumbai,3749806,06/27/2016,Apartments / Flats,2635,Powai,4 BHK,Sulekha,50000000.0,Sale,Residential,Sneha Enterprises,
Mumbai,4349643,06/20/2016,Commercial: Office Space,490,Vikhroli West,,Sulekha,6859999.999999999,Sale,Commercial,Gaurav Mathur,
Mumbai,4448936,05/19/2016,Apartments / Flats,918,Dahisar East,2 BHK,Sulekha,,Sale,Residential,Pandya,
Mumbai,4566591,05/28/2016,Apartments / Flats,1100,Andheri East,2 BHK,Sulekha,,Sale,Residential,Lewis,Kanakia Rain Forest
Mumbai,4617132,06/14/2016,Apartments / Flats,400,Kandivali East,1 BHK,Sulekha,6000000.0,Sale,Residential,jit realty,
Mumbai,4255713,05/12/2016,Apartments / Flats,360,Dombivali East,1 RK,Sulekha,1314000.0,Sale,Residential,Vedant Group of Property,Vedant Group of Property
Mumbai,4102788,05/23/2016,Commercial: Showrooms/Shops,455,Ambernath West,,Sulekha,3071000.0,Sale,Commercial,R.S Enterprises,Master Business Center
Mumbai,3862691,06/25/2016,Apartments / Flats,955,Ambernath East,2 BHK,Sulekha,2915000.0,Sale,Residential,TL SHUKLA,
Mumbai,4616526,06/14/2016,Apartments / Flats,400,Badlapur East,1 RK,Sulekha,1080000.0,Sale,Residential,Sarvopari Sahara,Satyam Sheela
Mumbai,4008072,06/24/2016,Apartments / Flats,1079,Khar West,3 BHK,Sulekha,,Sale,Residential,savla estate consultancy,
Mumbai,4569050,05/30/2016,Commercial: Showrooms/Shops,300,Naigaon East,,Sulekha,2500000.0,Sale,Commercial,shining star,
Mumbai,4549497,06/20/2016,Apartments / Flats,660,Naigaon East,1 BHK,Sulekha,2310000.0,Sale,Residential,Sai Priyaa Consultancy,
Mumbai,4437516,06/17/2016,Apartments / Flats,975,Mulund West,2 BHK,Sulekha,,Sale,Residential,Shree Sidhivinayak Housing Agency,
Mumbai,3810552,05/31/2016,Apartments / Flats,421,Dahisar East,1 BHK,Sulekha,,Sale,Residential,Heena lifestyles,Gokul Vaibhav
Mumbai,4604223,06/10/2016,Apartments / Flats,1500,Thane,3 BHK,Sulekha,20000000.0,Sale,Residential,Mangesh Oak,Ram Maruti Road
Mumbai,3868364,06/30/2016,Apartments / Flats,685,Badlapur East,1 BHK,Sulekha,2055000.0,Sale,Residential,Vardhaman Group of Companies,Vardhaman Heights
Mumbai,4448128,05/16/2016,Apartments / Flats,570,Virar East,1 BHK,Sulekha,2138000.0,Sale,Residential,Siddhi Developers,Siddhi KMC Park
Mumbai,4484341,05/19/2016,Villas,3769,Lonavala,4 BHK,Sulekha,16200000.000000002,Sale,Residential,Niraj Kumar Associates Pvt Ltd,
Mumbai,3894694,05/14/2016,Apartments / Flats,1785,Parel East,3 BHK,Sulekha,29000000.0,Sale,Residential,Value Properties,
Mumbai,4432589,06/30/2016,Apartments / Flats,580,Nalasopara West,1 BHK,Sulekha,2029000.0,Sale,Residential,TOPAZ HOMES,Topaz Height
Mumbai,4249998,05/11/2016,Apartments / Flats,640,Khopoli,1 BHK,Sulekha,1962000.0,Sale,Residential,Promise land,Omkar Pride
Mumbai,4633686,06/18/2016,Apartments / Flats,647,Borivali West,2 BHK,Sulekha,12200000.0,Sale,Residential,D'Silva Properties,Ananda Residency
Mumbai,4574595,06/01/2016,Apartments / Flats,550,Nalasopara West,1 BHK,Sulekha,1870000.0,Sale,Residential,mahalaxmi home salution,
Mumbai,4395172,06/22/2016,Apartments / Flats,2480,Goregaon East,4 BHK,Sulekha,43000000.0,Sale,Residential,Papillon Estate,
Mumbai,4641054,06/21/2016,Commercial: Office Space,488,Bhandup West,,Sulekha,9394000.0,Sale,Commercial,SUDHIR BHANUSHALI,Neptune Codename Smash Hit
Mumbai,4319088,05/09/2016,Commercial: Office Space,310,Malad West,,Sulekha,4743000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4234967,06/04/2016,Apartments / Flats,1275,Santacruz West,2 BHK,Sulekha,59000000.0,Sale,Residential,Feroz Lakhani,
Mumbai,4316042,05/08/2016,Apartments / Flats,690,Chembur East,2 BHK,Sulekha,24200000.0,Sale,Residential,Ayush Real Estate,Jai Arati
Mumbai,4305004,06/10/2016,Apartments / Flats,910,Sion East,2 BHK,Sulekha,14900000.0,Sale,Residential,Realty Republiq Pvt. Ltd.,
Mumbai,4629675,07/01/2016,Apartments / Flats,835,Thane,2 BHK,Sulekha,7515000.000000001,Sale,Residential,acquest property,Piramal Vaikunth
Mumbai,4433280,06/15/2016,Apartments / Flats,4000,Borivali West,4 BHK,Sulekha,,Sale,Residential,Jasmine,
Mumbai,4138874,06/30/2016,Apartments / Flats,635,Badlapur East,1 BHK,Sulekha,1524000.0,Sale,Residential,Arihant Enterprises,
Mumbai,4579679,06/02/2016,Apartments / Flats,500,Nalasopara West,1 BHK,Sulekha,1739999.9999999998,Sale,Residential,Nishantkumar,
Mumbai,4308495,07/03/2016,Apartments / Flats,682,Karjat,1 BHK,Sulekha,1985000.0000000002,Sale,Residential,Shri Vighnesh Properties,Vijay Estate
Mumbai,4676806,07/01/2016,Apartments / Flats,1218,Kandivali West,2 BHK,Sulekha,18000000.0,Sale,Residential,John  DSouza,
Mumbai,4543256,05/21/2016,Apartments / Flats,575,Badlapur East,1 BHK,Sulekha,1923000.0,Sale,Residential,Swami Samarth JV,Elite Landmark
Mumbai,4227510,06/04/2016,Apartments / Flats,605,Karjat,2 BHK,Sulekha,2178000.0,Sale,Residential,Dedhia Estate,Sheltrex Smart Phone City
Mumbai,4639617,06/21/2016,Apartments / Flats,630,Mira Road,1 BHK,Sulekha,2994000.0,Sale,Residential,aura business group,Ariana
Mumbai,4000561,06/25/2016,Apartments / Flats,561,Ratnagiri,1 BHK,Sulekha,1403000.0,Sale,Residential,Samarth Mega Structure pvt ltd.,
Mumbai,4555536,06/24/2016,Apartments / Flats,385,Thane,1 RK,Sulekha,1848000.0,Sale,Residential,Harprit Sachdev,
Mumbai,4649359,06/29/2016,Apartments / Flats,639,Dombivali East,1 BHK,Sulekha,3961000.0,Sale,Residential,Dgm Property Solutions Pvt Ltd,Lodha Casa Rio
Mumbai,4010572,06/26/2016,Apartments / Flats,610,Badlapur East,1 BHK,Sulekha,1885000.0000000002,Sale,Residential,PRAVIN WAGH,
Mumbai,4199234,05/27/2016,Apartments / Flats,400,Kalyan East,1 RK,Sulekha,1120000.0,Sale,Residential,Ambience developers,Ambience Sky
Mumbai,3995284,06/20/2016,Apartments / Flats,537,Kharbao,1 BHK,Sulekha,1450000.0,Sale,Residential,Ashapura Developer,Poonam Hills
Mumbai,4290914,06/27/2016,Apartments / Flats,705,Andheri East,1 BHK,Sulekha,,Sale,Residential,Hill Crest JV,Atul Blue Fortuna
Mumbai,4342494,05/17/2016,Apartments / Flats,610,Virar West,1 BHK,Sulekha,2300000.0,Sale,Residential,Kerba V Desai,
Mumbai,4573766,05/31/2016,Commercial: Showrooms/Shops,150,Virar East,,Sulekha,1125000.0,Sale,Commercial,SN Properties,Disha Enclave
Mumbai,4287381,06/06/2016,Apartments / Flats,500,Nalasopara West,1 BHK,Sulekha,1800000.0,Sale,Residential,Jagadhattri Associates,
Mumbai,4009298,06/25/2016,Apartments / Flats,1275,Kandivali East,2 BHK,Sulekha,17200000.0,Sale,Residential,My Home Estate Consultant,
Mumbai,4600839,06/09/2016,Apartments / Flats,650,Mira Road,1 BHK,Sulekha,2994000.0,Sale,Residential,ashok,
Mumbai,4019206,06/03/2016,Apartments / Flats,650,Thane,1 BHK,Sulekha,5900000.0,Sale,Residential,Deepak Thakker,
Mumbai,4649704,06/23/2016,Apartments / Flats,670,Mumbai Central,1 BHK,Sulekha,3500000.0,Sale,Residential,prime property,
Mumbai,4412834,06/09/2016,Commercial: Office Space,527,Goregaon East,,Sulekha,5700000.0,Sale,Commercial,Rajesh,
Mumbai,4162374,05/29/2016,Apartments / Flats,1820,Goregaon East,3 BHK,Sulekha,30299999.999999996,Sale,Residential,Shakeel,DB Woods
Mumbai,4067356,06/01/2016,Apartments / Flats,650,Badlapur East,1 BHK,Sulekha,2100000.0,Sale,Residential,Devikrupa Enterprises,
Mumbai,4630003,06/17/2016,Apartments / Flats,650,Dombivali East,1 BHK,Sulekha,3300000.0,Sale,Residential,vikash kumar jha,Versatile Valley
Mumbai,4251637,06/13/2016,Apartments / Flats,620,Powai,1 BHK,Sulekha,,Sale,Residential,Shree Gurudev Properties,
Mumbai,4358592,05/21/2016,Apartments / Flats,590,Ambernath East,1 BHK,Sulekha,1682000.0,Sale,Residential,Shubh Enterprises,Parshva Hills
Mumbai,4515789,05/11/2016,Commercial: Showrooms/Shops,533,Neral,,Sulekha,1599000.0,Sale,Commercial,Shubh Laxmi Infra,
Mumbai,4284926,06/25/2016,Apartments / Flats,890,Virar West,2 BHK,Sulekha,3379999.9999999995,Sale,Residential,HARISHANKAR TIWARI,Mahavir Darshan
Mumbai,4667022,06/29/2016,Apartments / Flats,400,Chembur East,1 BHK,Sulekha,6900000.0,Sale,Residential,Wadhwani,
Mumbai,4450261,06/21/2016,Apartments / Flats,1070,Thane,2 BHK,Sulekha,12000000.0,Sale,Residential,Deepak M,
Mumbai,4563681,05/27/2016,Apartments / Flats,1050,Kandivali East,2 BHK,Sulekha,11000000.0,Sale,Residential,sai ganesh estate agency,
Mumbai,4152870,06/12/2016,Apartments / Flats,499,Karjat,1 BHK,Sulekha,1900000.0,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Vijay Estate
Mumbai,4141272,07/01/2016,Apartments / Flats,1020,Chandivali,2 BHK,Sulekha,14400000.0,Sale,Residential,Pravin B Wagh,Shrishti Harmony
Mumbai,3950690,06/26/2016,Apartments / Flats,750,Chembur East,2 BHK,Sulekha,12800000.0,Sale,Residential,Sai Leela And Co.,
Mumbai,3940462,05/10/2016,Apartments / Flats,780,Goregaon East,2 BHK,Sulekha,20700000.0,Sale,Residential,Sonu,Sadguru Complex - 1
Mumbai,4102790,05/23/2016,Commercial: Showrooms/Shops,670,Ambernath West,,Sulekha,4523000.0,Sale,Commercial,R.S Enterprises,
Mumbai,4520617,05/21/2016,Apartments / Flats,645,Dombivali East,1 BHK,Sulekha,3100000.0,Sale,Residential,Aarde Technosoft Pvt Ltd,Runwal My City
Mumbai,4647683,06/23/2016,Apartments / Flats,430,Ambernath West,1 RK,Sulekha,1161000.0,Sale,Residential,Shagun Enterprises,Mahalaxmi Paradise
Mumbai,3789277,06/08/2016,Apartments / Flats,545,Neral,1 BHK,Sulekha,1445000.0,Sale,Residential,Vision Properties,Ravira Green Homes
Mumbai,4588136,06/06/2016,Apartments / Flats,882,Thane,1 BHK,Sulekha,7056000.0,Sale,Residential,Investors Clinic,Lodha Amara
Mumbai,4531858,05/17/2016,Apartments / Flats,750,Virar West,1 BHK,Sulekha,3038000.0,Sale,Residential,Santosh Devrukhakar,
Mumbai,4122038,06/21/2016,Apartments / Flats,650,Nalasopara West,1 BHK,Sulekha,2280000.0,Sale,Residential,shree gajanan estate agency,Anand Heights
Mumbai,4046990,05/17/2016,Commercial: Office Space,880,Chakala,,Sulekha,13000000.0,Sale,Commercial,Pankaj Chitalia,
Mumbai,4277639,06/21/2016,Apartments / Flats,720,Badlapur East,1 BHK,Sulekha,2520000.0,Sale,Residential,Usha Construction Co,Ushakiran Residency
Mumbai,4653233,06/24/2016,Apartments / Flats,580,Badlapur East,1 BHK,Sulekha,2030000.0,Sale,Residential,Jai Ambe Enterprises,
Mumbai,4165780,05/17/2016,Commercial: Showrooms/Shops,285,Virar West,,Sulekha,2423000.0,Sale,Commercial,ganesh girane,
Mumbai,4398649,06/03/2016,Apartments / Flats,685,Thane,1 BHK,Sulekha,6000000.0,Sale,Residential,swagat properties,
Mumbai,3781401,05/16/2016,Apartments / Flats,600,Chandivali,1 BHK,Sulekha,,Sale,Residential,V.R. Enterprises,
Mumbai,4657379,06/26/2016,Apartments / Flats,414,Mira Road,1 RK,Sulekha,1967000.0000000002,Sale,Residential,Sameer Oza,
Mumbai,3840689,06/17/2016,Apartments / Flats,2000,Khar West,3 BHK,Sulekha,110000000.0,Sale,Residential,Riddhi Siddhi Properties,
Mumbai,4172286,05/17/2016,Apartments / Flats,450,Raigad,1 BHK,Sulekha,1255000.0,Sale,Residential,Green Concept,
Mumbai,3848163,06/21/2016,Apartments / Flats,900,Mira Road,2 BHK,Sulekha,4800000.0,Sale,Residential,Jai Hind Enterprises,
Mumbai,4016978,06/30/2016,Apartments / Flats,735,Bhiwandi,1 BHK,Sulekha,2944000.0,Sale,Residential,Vivek,Ahuja Utsav
Mumbai,4653996,06/24/2016,Apartments / Flats,430,Palghar West,1 RK,Sulekha,1053000.0,Sale,Residential,Quick Infra,
Mumbai,4665156,06/29/2016,Commercial: Showrooms/Shops,110,Manpada,,Sulekha,4000000.0,Sale,Commercial,Dgm Property Solutions Pvt Ltd,
Mumbai,4478849,06/30/2016,Apartments / Flats,585,Nalasopara West,1 BHK,Sulekha,2047000.0,Sale,Residential,TOPAZ HOMES,Topaz Height
Mumbai,4471692,06/26/2016,Apartments / Flats,450,Kurla East,1 BHK,Sulekha,,Sale,Residential,Rajesh real estate agency,
Mumbai,4138880,06/30/2016,Apartments / Flats,644,Badlapur East,1 BHK,Sulekha,1578000.0,Sale,Residential,Arihant Enterprises,
Mumbai,4682182,07/04/2016,Apartments / Flats,500,Nalasopara West,1 BHK,Sulekha,1750000.0,Sale,Residential,Nishantkumar,
Mumbai,4676961,07/01/2016,Apartments / Flats,1574,Kandivali West,3 BHK,Sulekha,22000000.0,Sale,Residential,John  DSouza,
Mumbai,4395154,06/22/2016,Apartments / Flats,3270,Goregaon East,4 BHK,Sulekha,54100000.0,Sale,Residential,Papillon Estate,
Mumbai,3810551,05/31/2016,Apartments / Flats,396,Dahisar East,1 BHK,Sulekha,,Sale,Residential,Heena lifestyles,Gokul Vaibhav
Mumbai,4542425,05/20/2016,Apartments / Flats,600,Chembur East,1 BHK,Sulekha,9400000.0,Sale,Residential,Chhabria Estate Agency,
Mumbai,4227511,06/04/2016,Apartments / Flats,688,Karjat,1 BHK,Sulekha,2864000.0,Sale,Residential,Dedhia Estate,Sheltrex Smart Phone City
Mumbai,4371105,06/20/2016,Commercial: Office Space,1503,Powai,,Sulekha,22500000.0,Sale,Commercial,Gaurav Mathur,
Mumbai,3878030,06/12/2016,Apartments / Flats,697,Ambernath East,1 BHK,Sulekha,2091000.0,Sale,Residential,TL SHUKLA,Landscape Heights
Mumbai,4000562,05/27/2016,Apartments / Flats,571,Ratnagiri,1 BHK,Sulekha,1428000.0,Sale,Residential,Samarth Mega Structure pvt ltd.,
Mumbai,4543269,05/21/2016,Apartments / Flats,575,Badlapur East,1 BHK,Sulekha,1923000.0,Sale,Residential,Swami Samarth JV,
Mumbai,4555548,06/24/2016,Apartments / Flats,400,Thane,1 RK,Sulekha,1920000.0,Sale,Residential,Harprit Sachdev,
Mumbai,4569156,05/30/2016,Apartments / Flats,600,Vasai Road East,1 BHK,Sulekha,3180000.0,Sale,Residential,aura business group,Rashmi Classic
Mumbai,4199235,05/27/2016,Apartments / Flats,405,Kalyan East,1 RK,Sulekha,1134000.0,Sale,Residential,Ambience developers,Ambience Sky
Mumbai,4290915,06/27/2016,Apartments / Flats,725,Andheri East,1 BHK,Sulekha,10300000.0,Sale,Residential,Hill Crest JV,Atul Blue Fortuna
Mumbai,3995285,06/20/2016,Apartments / Flats,539,Kharbao,1 BHK,Sulekha,1455000.0,Sale,Residential,Ashapura Developer,Poonam Hills
Mumbai,4605199,06/10/2016,Apartments / Flats,460,Nalasopara West,1 RK,Sulekha,1900000.0,Sale,Residential,mahalaxmi home salution,Yashwant Gaurav Complex
Mumbai,4633685,06/18/2016,Apartments / Flats,646,Borivali West,2 BHK,Sulekha,12200000.0,Sale,Residential,D'Silva Properties,Ananda Residency
Mumbai,4281232,06/24/2016,Commercial: Office Space,824,Malad West,,Sulekha,9000000.0,Sale,Commercial,Pentacle Best Properties,
Mumbai,4009922,06/25/2016,Apartments / Flats,605,Badlapur East,1 BHK,Sulekha,1889999.9999999998,Sale,Residential,Hrieday,Hrieday
Mumbai,4401854,06/04/2016,Apartments / Flats,1112,Borivali East,2 BHK,Sulekha,16000000.0,Sale,Residential,sai ganesh estate agency,
Mumbai,4569051,05/30/2016,Commercial: Showrooms/Shops,310,Naigaon East,,Sulekha,2550000.0,Sale,Commercial,shining star,
Mumbai,4308496,07/03/2016,Apartments / Flats,849,Karjat,2 BHK,Sulekha,2471000.0,Sale,Residential,Shri Vighnesh Properties,Vijay Estate
Mumbai,4071470,05/31/2016,Apartments / Flats,2500,Malabar Hill,3 BHK,Sulekha,320000000.0,Sale,Residential,Ramchandani Estate,
Mumbai,4297685,06/29/2016,Apartments / Flats,657,Mira Road,1 BHK,Sulekha,4008000.0,Sale,Residential,kanchan homes,
Mumbai,4566441,06/23/2016,Apartments / Flats,730,Mira Road,1 BHK,Sulekha,4861000.0,Sale,Residential,Milan kamdar,Unique Signature
